"id" "model" "y0" "b" "c" "d" "e" "f" "yrange" "trend" "typology" "BMD.zSD" "BMD.zSD.lower" "BMD.zSD.upper"
"c05006" "log-Gauss-probit" 8.12968385675313 0.553491877533491 7.01251424501647 8.12968385675313 2.61627002656513 0.5727372501605 1.10498327074588 "bell" "lGP.bell" 3.30018941706282 0.553128655905213 3.59860380242225
"c05067" "exponential" 13.0468297969991 0.473313191707655 NA 13.0468297969991 -2.52002142906193 NA 0.439242740413114 "dec" "E.dec.convex" 0.819838208416151 0.3639617364774 1.6067874921702
"c05081" "exponential" 11.0973433073461 0.0440643594159444 NA 11.0973433073461 2.07545741870612 NA 1.03150950381845 "inc" "E.inc.convex" 4.09154653007893 2.10309618232992 5.32964225452721
"c05100" "exponential" 6.96304810596966 1.62625173317497 NA 6.96304810596966 -2.07224617738143 NA 1.55995612148928 "dec" "E.dec.convex" 0.653841237368734 0.303468685610269 1.33016437061281
"c05122" "linear" 9.01299129823422 0.101718564354986 NA 9.01299129823422 NA NA 0.674495800237914 "inc" "L.inc" 2.78575328255925 1.66801263970366 4.85191285405356
"c05156" "exponential" 11.3463884638115 0.837071615510099 NA 11.3463884638115 -2.85007762352623 NA 0.75535099766571 "dec" "E.dec.convex" 1.36699357681943 0.560495016009184 3.24261935790945
"c05183" "exponential" 6.69040341504379 -0.00602933730165312 NA 6.69040341504379 1.28998668371932 NA 1.02364746150218 "dec" "E.dec.concave" 4.85122763924242 2.71142410342455 5.4060412397336
"c05186" "exponential" 9.24408208386166 -0.00377501051587721 NA 9.24408208386166 1.14700916867881 NA 1.21979147437221 "dec" "E.dec.concave" 5.02538072821336 2.83713343849426 5.49493495079438
"c05207" "exponential" 13.415527819038 1.04599050584239 NA 13.415527819038 -2.21483929050616 NA 0.993594891749321 "dec" "E.dec.convex" 1.075786459606 0.387480804860292 2.85293709177618
"c05254" "exponential" 6.06936650522863 -0.0114846526516187 NA 6.06936650522863 1.40272881674684 NA 1.28605618744704 "dec" "E.dec.concave" 5.49051821143223 2.84181777302242 6.0516829715349
"c05269" "Gauss-probit" 8.50295906152889 2.65635031598565 9.3830166771289 9.3830166771289 1.95637325672162 -1.15423784554268 0.908869680880999 "U" "GP.U" 1.29515285042365 0.49859259535178 5.08111780409197
"c05284" "exponential" 3.84911648258 0.154083835566023 NA 3.84911648258 2.75376655433168 NA 1.55800846848102 "inc" "E.inc.convex" 4.50580789953829 2.18284283834787 5.95725737005901
"c05305" "linear" 8.20457282043728 -0.133704316209667 NA 8.20457282043728 NA NA 0.886593320786303 "dec" "L.dec" 2.49856461737419 1.65530323998791 3.80935390697563
"c05318" "log-Gauss-probit" 12.6031580467978 0.674892173425558 12.6031580467978 12.6031580467978 1.77117587581098 0.832968913613325 0.832968913613325 "bell" "lGP.bell" 0.752727700072451 0.324786159324154 1.29963720032509
"c05326" "linear" 4.62853958121045 -0.162821396343746 NA 4.62853958121045 NA NA 1.07966867915538 "dec" "L.dec" 2.72535696393538 1.60466649549734 4.6193553924056
"c05354" "Gauss-probit" 11.3039540333594 1.996399150364 10.8553019365472 10.8553019365472 2.86260750644078 1.25421022968027 1.0430210236917 "bell" "GP.bell" 1.03785051651642 0.602821064850192 1.57956252552825
"c05358" "exponential" 9.82435330439886 0.0209061610843084 NA 9.82435330439886 1.96826067146532 NA 0.58638493246502 "inc" "E.inc.convex" 4.77348306965048 2.29431475638818 5.87092591244464
"c05369" "exponential" 13.4912032758336 -0.068565412160884 NA 13.4912032758336 2.47703755119834 NA 0.928460034009898 "dec" "E.dec.concave" 3.73767599881494 1.86021892655611 5.15619890129164
"c05377" "linear" 8.04761847979495 -0.090627287337161 NA 8.04761847979495 NA NA 0.600949542332715 "dec" "L.dec" 2.8542954348012 1.74602155054369 4.62142668945856
"c05385" "exponential" 13.3194939895801 -0.0772953500920144 NA 13.3194939895801 2.55723130680515 NA 0.956169739856861 "dec" "E.dec.concave" 3.47666452902424 1.734666040705 5.04105133519435
"c05401" "linear" 11.1166215889598 -0.0864547462408195 NA 11.1166215889598 NA NA 0.573281422322873 "dec" "L.dec" 2.78867370910712 1.68260313677052 4.47485906370012
"c05417" "exponential" 8.80017868457902 -0.00311223663342882 NA 8.80017868457902 1.0569847194076 NA 1.64741105359382 "dec" "E.dec.concave" 5.26219764390409 2.77353238219917 5.67088236761538
"c05559" "exponential" 6.80862321833712 1.15542028759808 NA 6.80862321833712 -1.75250289080452 NA 1.12914869658648 "dec" "E.dec.convex" 0.751766727947455 0.275174015551741 2.03807300453824
"c05581" "linear" 12.5829044491625 0.116961634811304 NA 12.5829044491625 NA NA 0.775572600433758 "inc" "L.inc" 2.43325311509566 1.53849160593314 3.94326851132482
"c05589" "linear" 9.84204212767684 -0.0628943744450728 NA 9.84204212767684 NA NA 0.417052596945277 "dec" "L.dec" 2.34122646189687 1.50295218660695 3.63416471524087
"c05597" "exponential" 8.69088685136166 0.0564208566151868 NA 8.69088685136166 2.19015556002016 NA 1.10858070962095 "inc" "E.inc.convex" 4.66380341499073 2.26601974003556 5.77759118014991
"c05641" "exponential" 12.9786728967407 -0.000870104250542473 NA 12.9786728967407 0.906252515683548 NA 1.30915680793258 "dec" "E.dec.concave" 5.73005291305198 2.89476965945235 6.00641618153729
"c05645" "linear" 12.9205515633859 -0.134852508871005 NA 12.9205515633859 NA NA 0.894206986323631 "dec" "L.dec" 2.15279497139451 1.32130721057142 3.33409237819999
"c05698" "Gauss-probit" 7.07316350398077 1.0793241670029 7.56774147252348 7.56774147252348 0.995073785048962 -0.756492721579101 0.756491813769126 "U" "GP.U" 0.711601767821501 0.315171182716131 3.08544854097371
"c05788" "exponential" 13.6596761946807 0.000243857306926084 NA 13.6596761946807 0.828876501907888 NA 0.726673992109948 "inc" "E.inc.convex" 5.72641630549281 3.21644119201111 5.8571520737625
"c05794" "linear" 8.89121019945217 0.146734480039969 NA 8.89121019945217 NA NA 0.972996337145036 "inc" "L.inc" 2.29009961421281 1.468148306041 3.58263816652874
"c05830" "log-Gauss-probit" 10.475418338259 0.74974838127153 10.475418338259 10.475418338259 3.55786078276907 0.637567071503532 0.637567071503533 "bell" "lGP.bell" 1.04211155250491 0.574686083784733 1.52702283624972
"c05903" "log-Gauss-probit" 12.1685832045613 0.753207922512484 12.1685832045613 12.1685832045613 2.05150783102814 0.74743068988751 0.74743068988751 "bell" "lGP.bell" 0.763525696748679 0.324856564415569 1.32923802083795
"c05916" "log-Gauss-probit" 11.4702794255052 0.497082387745665 9.82198792231546 11.4702794255052 1.27858195053915 -0.925107708481063 1.97359305070983 "U" "lGP.U" 0.659089325434268 0.372610907944719 0.958315783366595
"c05923" "exponential" 8.82588136770283 -2.10749345078715 NA 8.82588136770283 -2.6181633274723 NA 1.94006383072278 "inc" "E.inc.concave" 0.704638318316285 0.324932118958532 1.36946991178187
"c05965" "exponential" 8.29446821273027 -0.105179402177942 NA 8.29446821273027 2.34739779710354 NA 1.66794346724947 "dec" "E.dec.concave" 3.17679766660309 1.64298970229769 4.6953476491634
"c05970" "Gauss-probit" 7.18383973084206 3.47172788912966 3.66038849502395 6.08440015318525 3.87148199491338 2.64504523234657 1.58613009520668 "bell" "GP.bell" 2.56118974309876 0.522367636815085 5.52440058653045
"c05996" "exponential" 9.83225049413417 0.75018873308091 NA 9.83225049413417 -1.06762941331971 NA 0.748682867043112 "dec" "E.dec.convex" 0.406034463189918 0.155320413810501 0.900168095964555
"c06004" "exponential" 4.31000400802991 -0.00494173103290672 NA 4.31000400802991 1.1793404572235 NA 1.36202553599325 "dec" "E.dec.concave" 5.58384623735005 2.64387750588684 6.0252241220407
"c06045" "Gauss-probit" 11.9963519130675 2.12534313353641 13.2161620604163 12.1704244853956 3.86462231107525 -1.09778745738821 1.12747519997678 "U" "GP.U" 1.82115287119745 0.58615143768418 5.33983733195654
"c06059" "exponential" 4.9468312978948 0.986618848540417 NA 4.9468312978948 -0.753793482676698 NA 0.98646966163063 "dec" "E.dec.convex" 0.374703262413669 0.123825115332637 1.06665721736146
"c06077" "exponential" 7.43344904911493 0.0380239983511184 NA 7.43344904911493 1.81523846116267 NA 1.42927868173599 "inc" "E.inc.convex" 4.6236367697451 2.19846688616598 5.66488214761548
"c06078" "linear" 10.802975547408 -0.120667280259588 NA 10.802975547408 NA NA 0.80014473540133 "dec" "L.dec" 2.65734722790048 1.65891049115712 4.40949790122702
"c06085" "exponential" 10.2727202662982 -0.00243067765948836 NA 10.2727202662982 1.07770631992576 NA 1.1401585980168 "dec" "E.dec.concave" 4.96247964945541 2.80996191915342 5.37765558728393
"c06133" "linear" 9.59750669233769 0.158103680646789 NA 9.59750669233769 NA NA 1.04838550636886 "inc" "L.inc" 1.14299802446161 0.789422159267751 1.47861295828327
"c06142" "Gauss-probit" 8.66842035320598 1.56588237972659 7.76338877004841 7.76338877004841 0.241463223998249 0.915855930663657 0.915633971190782 "bell" "GP.bell" 1.71585813703654 0.738961321632121 2.75826676359553
"c06144" "linear" 10.6641444662401 -0.0960297150913694 NA 10.6641444662401 NA NA 0.636773040770871 "dec" "L.dec" 2.69859789950483 1.65783388397796 4.46566090836277
"c06147" "exponential" 9.02595938058555 0.0332210996607317 NA 9.02595938058555 1.91553767162944 NA 1.02556300496909 "inc" "E.inc.convex" 4.25674072284015 2.15287676538453 5.4409216498327
"c06164" "Gauss-probit" 4.43046374048553 3.55170074248041 6.61008329741575 25.87754281301 0 -11.8133493147273 3.12444643684745 "U" "GP.U" 0.558526337741459 0.280944738681575 1.40860261346406
"c06181" "Gauss-probit" 12.4491224974056 1.73505099497427 12.7536089039689 12.7536089039689 2.10527121294635 -0.635726529305062 0.614550698505321 "U" "GP.U" 1.08635662755864 0.556278013967067 6.05044984235665
"c06201" "linear" 5.08732378015254 -0.294356711936462 NA 5.08732378015254 NA NA 1.95187935685068 "dec" "L.dec" 2.31648438524599 1.52765366228622 3.46993261369319
"c06208" "linear" 10.397791363755 0.144010062549152 NA 10.397791363755 NA NA 0.954930724763429 "inc" "L.inc" 2.17587015169901 1.43338695060096 3.1045013014331
"c06258" "log-Gauss-probit" 2.88184749886458 0.71350237565924 2.88184749886458 2.88184749886458 1.48310862389626 0.931050751370864 0.931050751370864 "bell" "lGP.bell" 0.595850781179419 0.215956085449269 1.05457336096624
"c06303" "Gauss-probit" 6.42671626128688 2.6641739369282 5.43388599803488 5.43388599803488 2.20288850714884 1.3974511265508 1.04633236486684 "bell" "GP.bell" 1.02931865544603 0.520938489647298 5.12601360961625
"c06313" "Gauss-probit" 3.48008278440593 2.5239792304253 6.35986481797359 6.35986481797359 2.12735786711547 -4.10793310271205 3.27184239398077 "U" "GP.U" 1.53203749768778 0.572204227958892 5.77477301581034
"c06429" "linear" 2.54457336076117 0.28438273873851 NA 2.54457336076117 NA NA 1.88574194057506 "inc" "L.inc" 3.10026605796026 1.778367656111 5.75579079420195
"c06440" "Gauss-probit" 11.1844720728063 1.93051947779955 11.5544507874384 11.5544507874384 2.32380719334708 -0.763503586036512 0.70013287806988 "U" "GP.U" 1.02524548287839 0.583253516961304 5.61198140157152
"c06518" "exponential" 10.4291831483295 1.28267941405294 NA 10.4291831483295 -2.67960444940738 NA 1.1746841373183 "dec" "E.dec.convex" 0.937805803936462 0.403171314730746 2.05517010495507
"c06548" "linear" 9.6726996513574 0.22672795131629 NA 9.6726996513574 NA NA 1.50343304517832 "inc" "L.inc" 2.00402539198873 1.19567576120819 3.16322964141453
"c06573" "log-Gauss-probit" 8.8381484257184 0.664965548816053 8.8381484257184 8.8381484257184 1.77515811551909 -2.08893671539948 2.08893671539948 "U" "lGP.U" 0.764661849378962 0.344261334814303 1.28148173215164
"c06581" "exponential" 8.83972317868505 0.000958078268226578 NA 8.83972317868505 0.987697880188175 NA 0.788041353855649 "inc" "E.inc.convex" 5.94605997491898 3.00258557306917 6.36499872718789
"c06605" "linear" 12.2599193873158 -0.0928280189982589 NA 12.2599193873158 NA NA 0.615542593977455 "dec" "L.dec" 2.50396429743715 1.57666575338012 3.89239838083436
"c06637" "Gauss-probit" 5.79617273253016 2.52348121384886 7.12252715512422 7.12252715512422 1.68216859023963 -1.65634961374667 1.41424022427452 "U" "GP.U" 4.66190621426047 0.644930313730866 5.54406452813829
"c06700" "linear" 6.39530550912999 0.291291625020842 NA 6.39530550912999 NA NA 1.9315547655132 "inc" "L.inc" 1.84460126258891 1.16617824989664 2.67923128753048
"c06762" "exponential" 5.60993404040505 0.0257922734987326 NA 5.60993404040505 1.82165587672978 NA 0.956775894987845 "inc" "E.inc.convex" 4.75583429434378 2.27279604454021 5.71891000979585
"c06807" "linear" 14.1180054262624 -0.109992108788458 NA 14.1180054262624 NA NA 0.729357673376269 "dec" "L.dec" 1.93690390080769 1.27110760546255 2.77395932579818
"c06876" "exponential" 7.46502516421615 0.086652060255531 NA 7.46502516421615 1.77931786583882 NA 3.51306254978415 "inc" "E.inc.convex" 3.54911186808131 2.13192108077565 4.78471387020212
"c06880" "Gauss-probit" 6.99277730092109 5.09860603287127 2.4912332312101 2.4912332312101 1.15442216933712 4.61842291222762 2.02449550301909 "bell" "GP.bell" 3.37253262039342 0.588721372418015 3.94983501325577
"c06881" "exponential" 9.37794045043954 0.000389331040618518 NA 9.37794045043954 0.8420820255686 NA 1.02333698633778 "inc" "E.inc.convex" 5.81645657487746 2.90158924221852 5.95255731055486
"c06884" "log-Gauss-probit" 11.5919777878739 0.623716429801865 11.5919777878739 11.5919777878739 2.10144013901717 -1.35495206094393 1.35495206094393 "U" "lGP.U" 0.89606782039812 0.444595063578605 1.39227048427978
"c06943" "linear" 10.0143262845812 0.12051466520204 NA 10.0143262845812 NA NA 0.799132744954727 "inc" "L.inc" 2.32021859416321 1.36660263603343 4.00278783848353
"c06962" "linear" 17.9024312960475 -0.0726650768602524 NA 17.9024312960475 NA NA 0.481842124660332 "dec" "L.dec" 2.46039551032003 1.51732179028331 3.84006419120583
"c07027" "exponential" 14.2689594713347 -0.00537410219370233 NA 14.2689594713347 1.12534385060302 NA 1.94156311626457 "dec" "E.dec.concave" 4.89550554530584 2.7392709122935 5.33867887828051
"c07032" "exponential" 8.51979087421286 -0.00152504048502078 NA 8.51979087421286 0.916183497448753 NA 2.11949849270292 "dec" "E.dec.concave" 4.9306776057889 3.0450157757219 5.25218709704987
"c07072" "exponential" 6.11839977203804 1.75090760842005 NA 6.11839977203804 -2.37149717519337 NA 1.64402131014935 "dec" "E.dec.convex" 0.990954154766403 0.362310669484062 2.41783213762968
"c07118" "Gauss-probit" 10.9243026142038 3.24758978070541 13.4842882861041 13.4842882861041 1.90117065485798 -3.03846950768322 1.98637209940141 "U" "GP.U" 1.05859079552071 0.446073394137961 4.53004906929675
"c07173" "exponential" 15.4179545815486 -0.00308133394891125 NA 15.4179545815486 1.08644443593193 NA 1.37542803747853 "dec" "E.dec.concave" 4.97244092729152 2.78537701088166 5.42179598989078
"c07206" "exponential" 11.6535680690071 0.0738613059667923 NA 11.6535680690071 2.09033755220904 NA 1.68848975167887 "inc" "E.inc.convex" 4.45348582127055 2.13876319566398 5.64376456362765
"c07232" "linear" 7.34790361440313 -0.164978868267272 NA 7.34790361440313 NA NA 1.09397487548028 "dec" "L.dec" 2.62028811047235 1.58056430367751 4.36035738768564
"c07253" "log-Gauss-probit" 3.44043814722275 0.59660857854064 2.73618744360611 3.44043814722275 1.63384542593993 1.54101877928815 1.81416079588114 "bell" "lGP.bell" 0.734657694969745 0.358280722359034 1.27848666222971
"c07259" "exponential" 13.3150381332628 -0.00223860255964404 NA 13.3150381332628 1.22955446354 NA 0.489950110643781 "dec" "E.dec.concave" 5.61287034829941 2.82356354071733 6.07220379125158
"c07261" "exponential" 9.13111177104962 -0.662426925794071 NA 9.13111177104962 -2.25350993011123 NA 0.627495412512785 "inc" "E.inc.concave" 1.13824536661193 0.439034642507107 2.94275182612014
"c07263" "exponential" 10.5378649915597 -0.000303927629916354 NA 10.5378649915597 0.814329038917089 NA 1.0448656425322 "dec" "E.dec.concave" 5.95255991291521 3.14109491068357 6.12241949545413
"c07273" "log-Gauss-probit" 13.672422402988 0.481809531325155 12.2191643803024 13.672422402988 1.32316129308741 -1.10238071677501 1.97804635946555 "U" "lGP.U" 0.667818134355426 0.412580763454498 0.91748121951881
"c07325" "linear" 6.11886891188151 -0.158585703676074 NA 6.11886891188151 NA NA 1.05158180107604 "dec" "L.dec" 2.58725386602833 1.54893490926791 4.23413229780426
"c07386" "exponential" 6.30220584476891 1.25740805387372 NA 6.30220584476891 5.15993110624205 NA 3.28813488708918 "inc" "E.inc.convex" 1.64136430420387 0.973560131287798 2.53038306219888
"c07443" "Gauss-probit" 12.1027441122988 2.18588490812085 12.5011239997022 12.5011239997022 2.43972468987482 -0.742687629600254 0.624530908309206 "U" "GP.U" 0.987413926903299 0.55481628247163 5.22299276425947
"c07492" "linear" 10.0567043094567 0.0828051660508825 NA 10.0567043094567 NA NA 0.549081056083402 "inc" "L.inc" 1.98551732514557 1.26044123343553 2.81674451759317
"c07529" "exponential" 5.11482119973136 0.0281112603564369 NA 5.11482119973136 1.40840381175376 NA 3.08798709956675 "inc" "E.inc.convex" 5.19820357255045 2.65854477287402 5.79159601125245
"c07548" "exponential" 8.42878477759888 0.901352996943486 NA 8.42878477759888 -2.36790423756579 NA 0.846561756317874 "dec" "E.dec.convex" 1.27828269341902 0.416718201107655 3.3191864480872
"c07550" "linear" 8.37148009118506 -0.106509109857266 NA 8.37148009118506 NA NA 0.706261907463531 "dec" "L.dec" 2.42423662303247 1.51504857227821 4.01992442881123
"c07590" "exponential" 9.71963241586734 -0.433281247004469 NA 9.71963241586734 -2.32285229398465 NA 0.408335407809338 "inc" "E.inc.concave" 0.900798492180193 0.38501319591711 2.02990050687179
"c07655" "Gauss-probit" 9.77331360620271 3.2134145080509 11.612904688023 11.612904688023 1.42748390725305 -2.0303575371199 1.48311953345377 "U" "GP.U" 3.58286097579265 0.489876793766374 3.88858384786311
"c07703" "exponential" 9.41540958086946 -0.0991650356096771 NA 9.41540958086946 3.00793897454325 NA 0.799836731445231 "dec" "E.dec.concave" 3.3387424132679 1.73523798184291 5.00725073931345
"c07715" "Gauss-probit" 10.4324182865388 6.34547105375839 14.2804761984921 14.2804761984921 0.519683171394483 -3.86098466995634 1.43280370107772 "U" "GP.U" 2.29754805951532 1.10360645674939 2.93651304188663
"c07774" "Gauss-probit" 13.9045145718621 3.45597859765074 12.3991163511728 12.3991163511728 2.00210628226616 1.78044157415842 1.05437800875326 "bell" "GP.bell" 5.30807235824991 0.655252109152219 5.77159937405279
"c07797" "Gauss-probit" 6.67483349065386 5.45632776749819 11.4303586004972 23.7778472906164 0 -10.9292694549029 2.00915683951352 "U" "GP.U" 1.3712896490438 0.421512019401527 6.58078866367422
"c07806" "Gauss-probit" 9.12549649013167 1.76044975637922 9.61280070044991 9.61280070044991 2.1615094783997 -1.035516300361 0.994259531498077 "U" "GP.U" 1.03099183916608 0.569125582436205 5.55332023219649
"c07859" "Gauss-probit" 8.81717214093825 2.12127650794379 8.17977977840346 8.17977977840346 1.63282609256928 0.857167488347772 0.803769693123604 "bell" "GP.bell" 4.22945792957324 0.560862483138749 4.82274443092219
"c07909" "Gauss-probit" 8.43750078768721 1.73172458549707 8.14476627120227 8.14476627120227 2.72184482400293 1.00673855321957 0.927963539204123 "bell" "GP.bell" 1.04319356181848 0.628943531533839 1.61030060442932
"c07957" "Gauss-probit" 10.7497350734699 2.33982104281787 9.9245902294383 9.9245902294383 2.50919753130224 1.46640286262313 1.15565863503107 "bell" "GP.bell" 1.06291867980749 0.478025453064849 5.19190529827297
"c07981" "log-Gauss-probit" 11.9381017317137 0.463488596499218 11.9381017317137 11.9381017317137 4.3253241444417 -0.613385859794484 0.613385859794484 "U" "lGP.U" 2.26495519186618 1.29043735713988 3.07551260464718
"c08058" "Gauss-probit" 3.76079990424571 1.80257176310946 2.72994768411121 2.72994768411121 1.9418442488512 1.84159836867195 1.77911960437127 "bell" "GP.bell" 1.24876623763198 0.562850202854879 6.18978194176522
"c08065" "exponential" 13.0053550767341 -0.0162830794306795 NA 13.0053550767341 1.64803451014979 NA 0.893955999544328 "dec" "E.dec.concave" 4.58033102221609 2.39184724137322 5.47810358435085
"c08131" "linear" 4.87217786472976 0.18265518507736 NA 4.87217786472976 NA NA 1.21118653224798 "inc" "L.inc" 2.38562506669819 1.54501863894283 3.4785856692445
"c08159" "linear" 8.64007266304666 0.120899338856817 NA 8.64007266304666 NA NA 0.801683515959557 "inc" "L.inc" 2.53960907660439 1.50878551494382 4.21070219808788
"c08241" "Gauss-probit" 10.0608812419009 4.09154233655325 12.04972162173 12.04972162173 2.29888072039024 -2.32889987860597 0.99931234637234 "U" "GP.U" 1.00520261086767 0.470421009266125 4.7361590367356
"c08251" "exponential" 8.78649181249368 0.233019566131631 NA 8.78649181249368 3.02173134654505 NA 1.85831927209613 "inc" "E.inc.convex" 2.71290015890182 1.43059222361501 4.23363807657484
"c08284" "exponential" 11.1119685355649 -0.00906794960335488 NA 11.1119685355649 1.42571572979593 NA 0.940249704881062 "dec" "E.dec.concave" 4.97526186741896 2.5720808934423 5.70025900296211
"c08296" "Gauss-probit" 12.797479722233 1.76963569084156 14.5173033357365 14.5173033357365 1.82996800195972 -2.93555335638373 2.86152480447804 "U" "GP.U" 1.15351923421247 0.538762129069513 5.3797829591311
"c08347" "linear" 11.7171638149654 -0.163598341169813 NA 11.7171638149654 NA NA 1.08482060029703 "dec" "L.dec" 1.8779532738155 1.25837888117296 2.71762074587432
"c08408" "linear" 8.27421161774037 -0.132881801134132 NA 8.27421161774037 NA NA 0.881139223320428 "dec" "L.dec" 2.37952382961487 1.54411198630275 3.73501756967802
"c08437" "Gauss-probit" 14.5892296032305 2.50057662981875 15.2527459373239 15.2527459373239 2.38459006808953 -1.0454945224615 0.798256698572493 "U" "GP.U" 1.13406404066403 0.562650125713725 5.52767353587849
"c08443" "Gauss-probit" 3.2978169377854 3.82274753037361 18.1439577616664 18.1439577616664 1.21249434451704 -15.6120201361508 9.89483472463753 "U" "GP.U" 3.2608675761641 0.527614976029725 3.65378479420694
"c08458" "exponential" 13.2475156543993 -0.581348648055244 NA 13.2475156543993 -1.26176382086354 NA 0.578314262417974 "inc" "E.inc.concave" 0.666607162668599 0.237881120862771 2.13821674682556
"c08466" "exponential" 8.32228885130939 0.000888787012114363 NA 8.32228885130939 0.880599356748552 NA 1.65517849812251 "inc" "E.inc.convex" 5.54563952344408 2.96781878374266 5.72591155434713
"c08470" "exponential" 8.43875767591723 0.00279015653137807 NA 8.43875767591723 1.11562409673021 NA 1.06127937024556 "inc" "E.inc.convex" 5.48719214088269 2.66907009052539 5.94524680396862
"c08608" "Gauss-probit" 10.0725808491046 2.88748301369481 8.30287062926748 8.30287062926748 2.31898344322539 2.44321151570205 1.64208030362867 "bell" "GP.bell" 0.852353422841679 0.482781680216396 4.3474401372628
"c08630" "linear" 3.95809702561596 0.542856595007638 NA 3.95809702561596 NA NA 3.59968208149564 "inc" "L.inc" 1.61926376321331 1.06491079347292 2.22142619215056
"c08683" "linear" 11.6870302676368 0.065156827108961 NA 11.6870302676368 NA NA 0.432054920559521 "inc" "L.inc" 2.1688964884166 1.41036266804266 3.2799212629649
"c08689" "exponential" 8.96471396376143 -0.818573353214966 NA 8.96471396376143 -1.57119943578546 NA 0.806545556598291 "inc" "E.inc.concave" 0.943723726816413 0.314944276971762 2.64805503161862
"c08733" "Gauss-probit" 6.45948746980611 3.13753805723701 9.97364558519358 9.97364558519358 2.39403842130628 -4.70162430420184 2.81251590099917 "U" "GP.U" 0.760156318687349 0.429572568319417 1.17553006882781
"c08742" "exponential" 9.28537490550116 -0.0400641658442019 NA 9.28537490550116 2.07473698650287 NA 0.938953882945315 "dec" "E.dec.concave" 4.295177484218 2.10964250902009 5.52002508298182
"c08762" "Gauss-probit" 7.66335540276507 2.92219734761372 8.5533729255261 8.5533729255261 1.91360577721043 -1.10285383854814 0.803201192628066 "U" "GP.U" 5.04890507653765 0.662854874751347 5.5913790271747
"c08803" "exponential" 3.40322234951139 0.047011302873386 NA 3.40322234951139 1.47686315783157 NA 4.14237610938926 "inc" "E.inc.convex" 4.4370396874265 2.43225560482459 5.2785405080407
"c08806" "exponential" 11.768884421556 -0.00139602001883846 NA 11.768884421556 1.04157150389961 NA 0.810982955186153 "dec" "E.dec.concave" 5.23437601132518 2.78626383199725 5.58962363336819
"c08837" "Gauss-probit" 10.8535315752999 5.35745380819963 12.5928332968923 18.4897835223224 0 -4.68777683430745 0.774601440391939 "U" "GP.U" 0.804371218956446 0.343735547254153 1.59377470000263
"c08861" "exponential" 7.37675791445285 0.63386065396944 NA 7.37675791445285 4.47053752730733 NA 2.15976616474667 "inc" "E.inc.convex" 2.81549882829098 1.47079276318092 4.61384396664177
"c08882" "linear" 12.3934822088456 -0.102711709459475 NA 12.3934822088456 NA NA 0.681081345425781 "dec" "L.dec" 2.89776911302652 1.64369663450553 5.28921898119595
"c08946" "linear" 7.60974611303008 -0.126868755593341 NA 7.60974611303008 NA NA 0.841266718339445 "dec" "L.dec" 2.4015542001605 1.56257527251866 3.62650583841803
"c08967" "exponential" 9.50833012059829 0.00650671197669244 NA 9.50833012059829 1.45025639415795 NA 0.62312131695148 "inc" "E.inc.convex" 5.57222039983153 2.85082614112213 6.16209575526044
"c08979" "exponential" 3.49388848860052 0.00174408307065262 NA 3.49388848860052 0.896128441498607 NA 2.85043298836245 "inc" "E.inc.convex" 5.68943336080888 2.96986089964215 5.99355678681237
"c08986" "exponential" 10.3805204514051 0.029617207954962 NA 10.3805204514051 1.80557051357566 NA 1.13585191266281 "inc" "E.inc.convex" 5.00963821918539 2.44510338729532 5.95116568398367
"c09104" "linear" 7.80342974454245 0.292198509987908 NA 7.80342974454245 NA NA 1.93756831972982 "inc" "L.inc" 2.230360790598 1.4071755308155 3.38680383149551
"c09125" "exponential" 12.9287490576955 0.828474559123571 NA 12.9287490576955 -1.37767994937594 NA 0.821745591098798 "dec" "E.dec.convex" 0.612084025231084 0.234505463473505 1.59018543192799
"c09161" "exponential" 11.8262975387925 0.00410787770878287 NA 11.8262975387925 1.29861193693649 NA 0.673878959981419 "inc" "E.inc.convex" 5.2711938551635 2.64436790360973 5.79226214680356
"c09171" "Gauss-probit" 10.1542285904022 2.84687125804027 12.030618238226 12.030618238226 1.94835270839453 -2.37154147855277 1.75843024916631 "U" "GP.U" 5.11308633551743 0.605162295514671 5.68957317618784
"c09206" "exponential" 11.6134490389513 -0.444335608127381 NA 11.6134490389513 -0.620342658104372 NA 0.444325482376046 "inc" "E.inc.concave" 0.278672096516155 0.0966224746790561 0.757385717790246
"c09261" "exponential" 12.6764165635842 0.269284423535969 NA 12.6764165635842 3.96246742502202 NA 1.16614653195859 "inc" "E.inc.convex" 2.69573536317406 1.40481466155512 4.45775312340616
"c09314" "linear" 11.4665407856545 -0.188739301433258 NA 11.4665407856545 NA NA 1.25153030780394 "dec" "L.dec" 1.27544514638096 0.901783558597152 1.65997158330242
"c09319" "Gauss-probit" 12.219535550932 2.51951598576007 12.8300907618184 12.8300907618184 2.26966120866575 -0.916093175945411 0.711320865790018 "U" "GP.U" 1.79065419220645 0.672167870573654 6.53035347050518
"c09375" "Gauss-probit" 11.5262228942197 2.59215615199138 12.2796334991128 12.2796334991128 1.72915795807056 -0.941151112121537 0.783700997419773 "U" "GP.U" 4.74992870101927 0.639675330659289 5.50977171586566
"c09377" "Gauss-probit" 12.8386147880998 1.49762104206537 12.617468021436 12.617468021436 2.32437001237359 0.737482970031624 0.725677427316525 "bell" "GP.bell" 0.815804376048767 0.482701990766008 1.23281806457726
